Dia;Mes;ano;Hora;Minuto;Segundo;Temperatura
29;11;2012;1;42;0;23,0
29;11;2012;2;42;0;23,0
29;11;2012;3;42;0;23,0
29;11;2012;4;42;0;23,0
29;11;2012;5;42;0;22,5
29;11;2012;6;42;0;22,0
29;11;2012;7;42;0;23,0
29;11;2012;8;42;0;23,0
29;11;2012;9;42;0;23,5
29;11;2012;10;42;0;24,0
29;11;2012;11;42;0;25,0
29;11;2012;12;42;0;26,0
29;11;2012;13;42;0;25,5
29;11;2012;14;42;0;25,0
29;11;2012;15;42;0;24,5
29;11;2012;16;42;0;24,5
29;11;2012;17;42;0;24,0
29;11;2012;18;42;0;23,5
29;11;2012;19;42;0;23,5
29;11;2012;20;42;0;23,5
29;11;2012;21;42;0;23,5
29;11;2012;22;42;0;23,5
29;11;2012;23;42;0;23,5
30;11;2012;0;42;0;23,5
30;11;2012;1;42;0;23,5
30;11;2012;2;42;0;23,0
30;11;2012;3;42;0;23,0
30;11;2012;4;42;0;23,0
30;11;2012;5;42;0;23,0
30;11;2012;6;42;0;23,0
30;11;2012;7;42;0;23,0
30;11;2012;8;42;0;23,5
30;11;2012;9;42;0;24,0
30;11;2012;10;42;0;24,5
30;11;2012;11;42;0;24,5
30;11;2012;12;42;0;25,5
30;11;2012;13;42;0;25,0
30;11;2012;14;42;0;24,5
30;11;2012;15;42;0;24,5
30;11;2012;16;42;0;24,5
30;11;2012;17;42;0;24,0
30;11;2012;18;42;0;24,0
30;11;2012;19;42;0;24,0
30;11;2012;20;42;0;24,0
30;11;2012;21;42;0;23,5
30;11;2012;22;42;0;23,5
30;11;2012;23;42;0;23,5
1;12;2012;0;42;0;23,5
1;12;2012;1;42;0;23,5
1;12;2012;2;42;0;23,5
1;12;2012;3;42;0;23,5
1;12;2012;4;42;0;23,5
1;12;2012;5;42;0;23,0
1;12;2012;6;42;0;23,0
1;12;2012;7;42;0;23,5
1;12;2012;8;42;0;23,5
1;12;2012;9;42;0;24,0
1;12;2012;10;42;0;24,5
1;12;2012;11;42;0;25,0
1;12;2012;12;42;0;25,0
1;12;2012;13;42;0;25,0
1;12;2012;14;42;0;25,0
1;12;2012;15;42;0;24,5
1;12;2012;16;42;0;24,5
1;12;2012;17;42;0;24,5
1;12;2012;18;42;0;24,5
1;12;2012;19;42;0;24,5
1;12;2012;20;42;0;24,0
1;12;2012;21;42;0;24,0
1;12;2012;22;42;0;23,5
1;12;2012;23;42;0;23,5
2;12;2012;0;42;0;23,5
2;12;2012;1;42;0;23,5
2;12;2012;2;42;0;23,5
2;12;2012;3;42;0;23,0
2;12;2012;4;42;0;23,0
2;12;2012;5;42;0;23,0
2;12;2012;6;42;0;23,0
2;12;2012;7;42;0;23,0
2;12;2012;8;42;0;23,5
2;12;2012;9;42;0;24,5
2;12;2012;10;42;0;24,5
2;12;2012;11;42;0;25,5
2;12;2012;12;42;0;26,0
2;12;2012;13;42;0;26,5
2;12;2012;14;42;0;26,0
2;12;2012;15;42;0;26,5
2;12;2012;16;42;0;27,0
2;12;2012;17;42;0;26,5
2;12;2012;18;42;0;26,5
2;12;2012;19;42;0;26,0
2;12;2012;20;42;0;26,0
2;12;2012;21;42;0;25,0
2;12;2012;22;42;0;25,5
2;12;2012;23;42;0;25,5
3;12;2012;0;42;0;25,0
3;12;2012;1;42;0;25,0
3;12;2012;2;42;0;25,0
3;12;2012;3;42;0;25,0
3;12;2012;4;42;0;25,0
3;12;2012;5;42;0;25,0
3;12;2012;6;42;0;24,5
3;12;2012;7;42;0;24,5
3;12;2012;8;42;0;24,5
3;12;2012;9;42;0;25,0
3;12;2012;10;42;0;25,5
3;12;2012;11;42;0;26,5
3;12;2012;12;42;0;27,0
3;12;2012;13;42;0;26,5
3;12;2012;14;42;0;26,0
3;12;2012;15;42;0;26,0
3;12;2012;16;42;0;25,5
3;12;2012;17;42;0;25,5
3;12;2012;18;42;0;24,5
3;12;2012;19;42;0;24,5
3;12;2012;20;42;0;24,5
3;12;2012;21;42;0;24,5
3;12;2012;22;42;0;24,0
3;12;2012;23;42;0;24,5
4;12;2012;0;42;0;24,5
4;12;2012;1;42;0;24,0
4;12;2012;2;42;0;23,5
4;12;2012;3;42;0;24,0
4;12;2012;4;42;0;24,0
4;12;2012;5;42;0;23,5
4;12;2012;6;42;0;24,0
4;12;2012;7;42;0;24,5
4;12;2012;8;42;0;24,0
4;12;2012;9;42;0;25,0
4;12;2012;10;42;0;25,5
4;12;2012;11;42;0;26,0
4;12;2012;12;42;0;26,5
4;12;2012;13;42;0;27,0
4;12;2012;14;42;0;26,5
4;12;2012;15;42;0;27,5
4;12;2012;16;42;0;27,0
4;12;2012;17;42;0;27,5
4;12;2012;18;42;0;26,5
4;12;2012;19;42;0;26,5
4;12;2012;20;42;0;26,5
4;12;2012;21;42;0;26,0
4;12;2012;22;42;0;26,0
4;12;2012;23;42;0;25,5
5;12;2012;0;42;0;25,5
5;12;2012;1;42;0;25,5
5;12;2012;2;42;0;25,5
5;12;2012;3;42;0;25,5
5;12;2012;4;42;0;25,5
5;12;2012;5;42;0;25,0
5;12;2012;6;42;0;25,0
5;12;2012;7;42;0;25,5
5;12;2012;8;42;0;25,5
5;12;2012;9;42;0;26,0
5;12;2012;10;42;0;26,5
5;12;2012;11;42;0;27,5
5;12;2012;12;42;0;27,5
5;12;2012;13;42;0;27,5
5;12;2012;14;42;0;28,5
5;12;2012;15;42;0;28,5
5;12;2012;16;42;0;28,0
5;12;2012;17;42;0;27,0
5;12;2012;18;42;0;27,0
5;12;2012;19;42;0;27,0
5;12;2012;20;42;0;27,0
5;12;2012;21;42;0;26,5
5;12;2012;22;42;0;26,5
5;12;2012;23;42;0;26,0
6;12;2012;0;42;0;25,5
6;12;2012;1;42;0;25,5
6;12;2012;2;42;0;25,0
6;12;2012;3;42;0;25,5
6;12;2012;4;42;0;25,0
6;12;2012;5;42;0;25,0
6;12;2012;6;42;0;25,5
6;12;2012;7;42;0;25,5
6;12;2012;8;42;0;25,5
6;12;2012;9;42;0;26,0
6;12;2012;10;42;0;27,5
6;12;2012;11;42;0;28,0
6;12;2012;12;42;0;28,5
6;12;2012;13;42;0;28,5
6;12;2012;14;42;0;28,5
6;12;2012;15;42;0;29,0
6;12;2012;16;42;0;29,0
6;12;2012;17;42;0;28,5
6;12;2012;18;42;0;28,0
6;12;2012;19;42;0;27,5
6;12;2012;20;42;0;27,5
6;12;2012;21;42;0;27,5
6;12;2012;22;42;0;27,0
6;12;2012;23;42;0;27,0
7;12;2012;0;42;0;27,0
7;12;2012;1;42;0;26,5
7;12;2012;2;42;0;26,5
7;12;2012;3;42;0;26,5
7;12;2012;4;42;0;26,5
7;12;2012;5;42;0;26,0
7;12;2012;6;42;0;26,0
7;12;2012;7;42;0;26,5
7;12;2012;8;42;0;27,0
7;12;2012;9;42;0;27,0
7;12;2012;10;42;0;28,5
7;12;2012;11;42;0;29,0
7;12;2012;12;42;0;29,5
7;12;2012;13;42;0;30,5
7;12;2012;14;42;0;30,0
7;12;2012;15;42;0;30,0
7;12;2012;16;42;0;30,5
7;12;2012;17;42;0;30,0
7;12;2012;18;42;0;29,5
7;12;2012;19;42;0;29,0
7;12;2012;20;42;0;29,0
7;12;2012;21;42;0;28,5
7;12;2012;22;42;0;28,5
7;12;2012;23;42;0;28,0
8;12;2012;0;42;0;28,0
8;12;2012;1;42;0;28,0
8;12;2012;2;42;0;28,0
8;12;2012;3;42;0;28,0
8;12;2012;4;42;0;27,5
8;12;2012;5;42;0;27,5
8;12;2012;6;42;0;27,5
8;12;2012;7;42;0;27,5
8;12;2012;8;42;0;27,5
8;12;2012;9;42;0;28,0
8;12;2012;10;42;0;28,5
8;12;2012;11;42;0;28,5
8;12;2012;12;42;0;27,0
8;12;2012;13;42;0;25,0
8;12;2012;14;42;0;25,5
8;12;2012;15;42;0;26,5
8;12;2012;16;42;0;28,0
8;12;2012;17;42;0;27,0
8;12;2012;18;42;0;26,5
8;12;2012;19;42;0;26,5
8;12;2012;20;42;0;26,5
8;12;2012;21;42;0;25,5
8;12;2012;22;42;0;24,5
8;12;2012;23;42;0;21,5
9;12;2012;0;42;0;21,0
9;12;2012;1;42;0;22,5
9;12;2012;2;42;0;22,5
9;12;2012;3;42;0;23,5
9;12;2012;4;42;0;23,5
9;12;2012;5;42;0;23,5
9;12;2012;6;42;0;23,5
9;12;2012;7;42;0;23,5
9;12;2012;8;42;0;23,5
9;12;2012;9;42;0;24,0
9;12;2012;10;42;0;24,0
9;12;2012;11;42;0;24,0
9;12;2012;12;42;0;26,0
9;12;2012;13;42;0;26,0
9;12;2012;14;42;0;26,0
9;12;2012;15;42;0;25,5
9;12;2012;16;42;0;25,5
9;12;2012;17;42;0;26,0
9;12;2012;18;42;0;26,0
9;12;2012;19;42;0;26,0
9;12;2012;20;42;0;26,0
9;12;2012;21;42;0;26,0
9;12;2012;22;42;0;26,0
9;12;2012;23;42;0;26,0
10;12;2012;0;42;0;26,0
10;12;2012;1;42;0;26,0
10;12;2012;2;42;0;26,0
10;12;2012;3;42;0;25,5
10;12;2012;4;42;0;25,5
10;12;2012;5;42;0;25,5
10;12;2012;6;42;0;25,5
10;12;2012;7;42;0;25,5
10;12;2012;8;42;0;25,5
10;12;2012;9;42;0;26,0
10;12;2012;10;42;0;26,5
10;12;2012;11;42;0;26,0
10;12;2012;12;42;0;26,5
10;12;2012;13;42;0;26,5
10;12;2012;14;42;0;26,5
10;12;2012;15;42;0;26,5
10;12;2012;16;42;0;26,5
10;12;2012;17;42;0;26,0
10;12;2012;18;42;0;26,0
10;12;2012;19;42;0;26,0
10;12;2012;20;42;0;26,0
10;12;2012;21;42;0;25,5
10;12;2012;22;42;0;25,5
10;12;2012;23;42;0;25,5
11;12;2012;0;42;0;25,5
11;12;2012;1;42;0;25,5
11;12;2012;2;42;0;25,5
11;12;2012;3;42;0;25,5
11;12;2012;4;42;0;25,0
11;12;2012;5;42;0;25,0
11;12;2012;6;42;0;25,0
11;12;2012;7;42;0;25,5
11;12;2012;8;42;0;25,5
11;12;2012;9;42;0;26,5
11;12;2012;10;42;0;26,5
11;12;2012;11;42;0;28,5
11;12;2012;12;42;0;28,0
11;12;2012;13;42;0;28,5
11;12;2012;14;42;0;28,5
11;12;2012;15;42;0;27,5
11;12;2012;16;42;0;26,5
11;12;2012;17;42;0;28,0
11;12;2012;18;42;0;27,5
11;12;2012;19;42;0;27,5
11;12;2012;20;42;0;27,0
11;12;2012;21;42;0;27,0
11;12;2012;22;42;0;27,0
11;12;2012;23;42;0;26,5
12;12;2012;0;42;0;26,5
12;12;2012;1;42;0;26,0
12;12;2012;2;42;0;25,0
12;12;2012;3;42;0;25,0
12;12;2012;4;42;0;24,0
12;12;2012;5;42;0;24,0
12;12;2012;6;42;0;24,0
12;12;2012;7;42;0;24,5
12;12;2012;8;42;0;24,5
12;12;2012;9;42;0;26,0
12;12;2012;10;42;0;25,5
12;12;2012;11;42;0;26,5
12;12;2012;12;42;0;27,0
12;12;2012;13;42;0;27,0
12;12;2012;14;42;0;27,5
12;12;2012;15;42;0;27,0
12;12;2012;16;42;0;26,5
12;12;2012;17;42;0;26,5
12;12;2012;18;42;0;26,0
12;12;2012;19;42;0;26,0
12;12;2012;20;42;0;26,0
12;12;2012;21;42;0;26,0
12;12;2012;22;42;0;26,0
12;12;2012;23;42;0;25,5
13;12;2012;0;42;0;25,5
13;12;2012;1;42;0;26,0
13;12;2012;2;42;0;26,0
13;12;2012;3;42;0;26,0
13;12;2012;4;42;0;26,0
13;12;2012;5;42;0;25,5
13;12;2012;6;42;0;25,5
13;12;2012;7;42;0;26,0
13;12;2012;8;42;0;27,5
13;12;2012;9;42;0;27,0
13;12;2012;10;42;0;27,5
13;12;2012;11;42;0;29,0
13;12;2012;12;42;0;29,5
13;12;2012;13;42;0;30,0
13;12;2012;14;42;0;28,5
13;12;2012;15;42;0;29,0
13;12;2012;16;42;0;29,0
13;12;2012;17;42;0;28,0
13;12;2012;18;42;0;28,0
13;12;2012;19;42;0;28,0
13;12;2012;20;42;0;27,5
13;12;2012;21;42;0;27,5
13;12;2012;22;42;0;27,0
13;12;2012;23;42;0;27,0
14;12;2012;0;42;0;26,5
14;12;2012;1;42;0;26,5
14;12;2012;2;42;0;26,5
14;12;2012;3;42;0;26,0
14;12;2012;4;42;0;25,5
14;12;2012;5;42;0;25,5
14;12;2012;6;42;0;25,0
14;12;2012;7;42;0;25,5
14;12;2012;8;42;0;25,5
14;12;2012;9;42;0;25,5
14;12;2012;10;42;0;26,5
14;12;2012;11;42;0;27,5
14;12;2012;12;42;0;27,5
14;12;2012;13;42;0;27,0
14;12;2012;14;42;0;27,0
14;12;2012;15;42;0;26,5
14;12;2012;16;42;0;27,5
14;12;2012;17;42;0;26,0
14;12;2012;18;42;0;26,0
14;12;2012;19;42;0;26,0
14;12;2012;20;42;0;25,5
14;12;2012;21;42;0;26,0
14;12;2012;22;42;0;25,5
14;12;2012;23;42;0;25,5
15;12;2012;0;42;0;25,0
15;12;2012;1;42;0;25,0
15;12;2012;2;42;0;24,0
15;12;2012;3;42;0;24,0
15;12;2012;4;42;0;24,5
15;12;2012;5;42;0;24,0
15;12;2012;6;42;0;24,0
15;12;2012;7;42;0;24,0
15;12;2012;8;42;0;25,0
15;12;2012;9;42;0;25,5
15;12;2012;10;42;0;25,5
15;12;2012;11;42;0;26,0
15;12;2012;12;42;0;26,0
15;12;2012;13;42;0;25,5
15;12;2012;14;42;0;26,0
15;12;2012;15;42;0;26,5
15;12;2012;16;42;0;25,5
15;12;2012;17;42;0;25,5
15;12;2012;18;42;0;25,0
15;12;2012;19;42;0;25,0
15;12;2012;20;42;0;24,5
15;12;2012;21;42;0;24,5
15;12;2012;22;42;0;24,5
15;12;2012;23;42;0;25,0
16;12;2012;0;42;0;24,5
16;12;2012;1;42;0;24,5
16;12;2012;2;42;0;24,5
16;12;2012;3;42;0;24,5
16;12;2012;4;42;0;24,5
16;12;2012;5;42;0;24,5
16;12;2012;6;42;0;24,5
16;12;2012;7;42;0;24,5
16;12;2012;8;42;0;25,0
16;12;2012;9;42;0;25,0
16;12;2012;10;42;0;25,5
16;12;2012;11;42;0;26,5
16;12;2012;12;42;0;27,0
16;12;2012;13;42;0;26,5
16;12;2012;14;42;0;27,0
16;12;2012;15;42;0;28,0
16;12;2012;16;42;0;26,5
16;12;2012;17;42;0;26,0
16;12;2012;18;42;0;25,5
16;12;2012;19;42;0;25,5
16;12;2012;20;42;0;25,5
16;12;2012;21;42;0;25,0
16;12;2012;22;42;0;25,0
16;12;2012;23;42;0;25,0
17;12;2012;0;42;0;24,5
17;12;2012;1;42;0;24,5
17;12;2012;2;42;0;25,0
17;12;2012;3;42;0;24,5
17;12;2012;4;42;0;24,5
17;12;2012;5;42;0;24,5
17;12;2012;6;42;0;24,0
17;12;2012;7;42;0;25,5
17;12;2012;8;42;0;25,5
17;12;2012;9;42;0;26,0
17;12;2012;10;42;0;27,0
17;12;2012;11;42;0;27,5
17;12;2012;12;42;0;28,5
17;12;2012;13;42;0;30,5
17;12;2012;14;42;0;29,0
17;12;2012;15;42;0;29,5
17;12;2012;16;42;0;28,0
17;12;2012;17;42;0;28,0
17;12;2012;18;42;0;27,5
17;12;2012;19;42;0;27,0
17;12;2012;20;42;0;27,0
17;12;2012;21;42;0;27,0
17;12;2012;22;42;0;26,5
17;12;2012;23;42;0;26,5
18;12;2012;0;42;0;26,0
18;12;2012;1;42;0;25,5
18;12;2012;2;42;0;25,5
18;12;2012;3;42;0;25,5
18;12;2012;4;42;0;25,0
18;12;2012;5;42;0;25,0
18;12;2012;6;42;0;25,0
18;12;2012;7;42;0;25,0
18;12;2012;8;42;0;25,5
18;12;2012;9;42;0;25,5
18;12;2012;10;42;0;27,5
18;12;2012;11;42;0;28,0
18;12;2012;12;42;0;29,0
18;12;2012;13;42;0;29,5
18;12;2012;14;42;0;28,0
18;12;2012;15;42;0;28,0
18;12;2012;16;42;0;27,0
18;12;2012;17;42;0;26,0
18;12;2012;18;42;0;25,5
18;12;2012;19;42;0;25,0
18;12;2012;20;42;0;26,5
18;12;2012;21;42;0;26,5
18;12;2012;22;42;0;26,5
18;12;2012;23;42;0;26,0
19;12;2012;0;42;0;26,0
19;12;2012;1;42;0;26,0
19;12;2012;2;42;0;26,0
19;12;2012;3;42;0;26,0
19;12;2012;4;42;0;26,0
19;12;2012;5;42;0;26,0
19;12;2012;6;42;0;26,0
19;12;2012;7;42;0;26,5
19;12;2012;8;42;0;27,0
19;12;2012;9;42;0;26,5
19;12;2012;10;42;0;27,0
19;12;2012;11;42;0;27,5
19;12;2012;12;42;0;28,5
19;12;2012;13;42;0;29,5
19;12;2012;14;42;0;28,0
19;12;2012;15;42;0;27,5
19;12;2012;16;42;0;27,5
19;12;2012;17;42;0;27,5
19;12;2012;18;42;0;27,5
19;12;2012;19;42;0;27,0
19;12;2012;20;42;0;27,0
19;12;2012;21;42;0;26,5
19;12;2012;22;42;0;26,5
19;12;2012;23;42;0;26,5
20;12;2012;0;42;0;26,5
20;12;2012;1;42;0;26,5
20;12;2012;2;42;0;26,0
20;12;2012;3;42;0;26,0
20;12;2012;4;42;0;26,0
20;12;2012;5;42;0;26,0
20;12;2012;6;42;0;25,5
20;12;2012;7;42;0;26,0
20;12;2012;8;42;0;26,0
20;12;2012;9;42;0;27,0
20;12;2012;10;42;0;28,5
20;12;2012;11;42;0;29,5
20;12;2012;12;42;0;30,0
20;12;2012;13;42;0;30,5
20;12;2012;14;42;0;31,0
20;12;2012;15;42;0;30,0
20;12;2012;16;42;0;29,5
20;12;2012;17;42;0;29,0
20;12;2012;18;42;0;28,0
20;12;2012;19;42;0;28,0
20;12;2012;20;42;0;28,0
20;12;2012;21;42;0;27,5
20;12;2012;22;42;0;27,0
20;12;2012;23;42;0;27,0
21;12;2012;0;42;0;27,0
21;12;2012;1;42;0;26,5
21;12;2012;2;42;0;26,5
21;12;2012;3;42;0;26,5
21;12;2012;4;42;0;26,5
21;12;2012;5;42;0;26,5
21;12;2012;6;42;0;26,5
21;12;2012;7;42;0;26,5
21;12;2012;8;42;0;27,0
21;12;2012;9;42;0;26,5
21;12;2012;10;42;0;27,5
21;12;2012;11;42;0;28,5
21;12;2012;12;42;0;29,0
21;12;2012;13;42;0;29,0
21;12;2012;14;42;0;29,5
21;12;2012;15;42;0;29,5
21;12;2012;16;42;0;29,5
21;12;2012;17;42;0;29,5
21;12;2012;18;42;0;28,5
21;12;2012;19;42;0;28,5
21;12;2012;20;42;0;27,5
21;12;2012;21;42;0;27,5
21;12;2012;22;42;0;27,5
21;12;2012;23;42;0;27,0
22;12;2012;0;42;0;27,0
22;12;2012;1;42;0;27,0
22;12;2012;2;42;0;27,0
22;12;2012;3;42;0;27,0
22;12;2012;4;42;0;27,0
22;12;2012;5;42;0;27,0
22;12;2012;6;42;0;26,5
22;12;2012;7;42;0;26,5
22;12;2012;8;42;0;27,0
22;12;2012;9;42;0;27,0
22;12;2012;10;42;0;27,5
22;12;2012;11;42;0;27,0
22;12;2012;12;42;0;27,5
22;12;2012;13;42;0;27,5
22;12;2012;14;42;0;27,0
22;12;2012;15;42;0;26,5
22;12;2012;16;42;0;26,0
22;12;2012;17;42;0;26,0
22;12;2012;18;42;0;25,5
22;12;2012;19;42;0;25,0
22;12;2012;20;42;0;25,0
22;12;2012;21;42;0;25,0
22;12;2012;22;42;0;24,5
22;12;2012;23;42;0;25,0
23;12;2012;0;42;0;25,5
23;12;2012;1;42;0;25,0
23;12;2012;2;42;0;25,0
23;12;2012;3;42;0;25,0
23;12;2012;4;42;0;25,0
23;12;2012;5;42;0;25,5
23;12;2012;6;42;0;26,0
23;12;2012;7;42;0;26,5
23;12;2012;8;42;0;26,5
23;12;2012;9;42;0;27,0
23;12;2012;10;42;0;27,0
23;12;2012;11;42;0;27,5
23;12;2012;12;42;0;28,0
23;12;2012;13;42;0;28,5
23;12;2012;14;42;0;28,0
23;12;2012;15;42;0;28,0
23;12;2012;16;42;0;27,5
23;12;2012;17;42;0;27,5
23;12;2012;18;42;0;27,5
23;12;2012;19;42;0;27,5
23;12;2012;20;42;0;27,5
23;12;2012;21;42;0;27,0
23;12;2012;22;42;0;27,0
23;12;2012;23;42;0;27,5
24;12;2012;0;42;0;27,5
24;12;2012;1;42;0;27,5
24;12;2012;2;42;0;27,5
24;12;2012;3;42;0;27,5
24;12;2012;4;42;0;27,5
24;12;2012;5;42;0;27,0
24;12;2012;6;42;0;27,0
24;12;2012;7;42;0;27,5
24;12;2012;8;42;0;28,0
24;12;2012;9;42;0;28,5
24;12;2012;10;42;0;29,5
24;12;2012;11;42;0;30,0
24;12;2012;12;42;0;30,5
24;12;2012;13;42;0;30,5
24;12;2012;14;42;0;31,0
24;12;2012;15;42;0;31,0
24;12;2012;16;42;0;29,5
24;12;2012;17;42;0;29,5
24;12;2012;18;42;0;29,0
24;12;2012;19;42;0;28,5
24;12;2012;20;42;0;28,5
24;12;2012;21;42;0;28,5
24;12;2012;22;42;0;28,0
24;12;2012;23;42;0;28,0
25;12;2012;0;42;0;28,0
25;12;2012;1;42;0;28,0
25;12;2012;2;42;0;28,0
25;12;2012;3;42;0;28,0
25;12;2012;4;42;0;27,5
25;12;2012;5;42;0;27,5
25;12;2012;6;42;0;27,5
25;12;2012;7;42;0;28,0
25;12;2012;8;42;0;28,5
25;12;2012;9;42;0;29,0
25;12;2012;10;42;0;30,0
25;12;2012;11;42;0;30,0
25;12;2012;12;42;0;30,0
25;12;2012;13;42;0;31,0
25;12;2012;14;42;0;31,5
25;12;2012;15;42;0;31,5
25;12;2012;16;42;0;31,5
25;12;2012;17;42;0;31,0
25;12;2012;18;42;0;30,5
25;12;2012;19;42;0;30,0
25;12;2012;20;42;0;29,5
25;12;2012;21;42;0;29,0
25;12;2012;22;42;0;29,0
25;12;2012;23;42;0;29,0
26;12;2012;0;42;0;28,5
26;12;2012;1;42;0;28,0
26;12;2012;2;42;0;28,0
26;12;2012;3;42;0;28,0
26;12;2012;4;42;0;27,5
26;12;2012;5;42;0;27,5
26;12;2012;6;42;0;27,5
26;12;2012;7;42;0;27,5
26;12;2012;8;42;0;28,0
26;12;2012;9;42;0;29,0
26;12;2012;10;42;0;29,5
26;12;2012;11;42;0;30,5
26;12;2012;12;42;0;31,5
26;12;2012;13;42;0;31,5
26;12;2012;14;42;0;31,5
26;12;2012;15;42;0;32,0
26;12;2012;16;42;0;31,5
26;12;2012;17;42;0;31,5
26;12;2012;18;42;0;31,0
26;12;2012;19;42;0;30,5
26;12;2012;20;42;0;30,5
26;12;2012;21;42;0;30,5
26;12;2012;22;42;0;30,0
26;12;2012;23;42;0;30,0
27;12;2012;0;42;0;29,5
27;12;2012;1;42;0;29,5
27;12;2012;2;42;0;28,5
27;12;2012;3;42;0;28,5
27;12;2012;4;42;0;28,0
27;12;2012;5;42;0;28,5
27;12;2012;6;42;0;28,0
27;12;2012;7;42;0;28,5
27;12;2012;8;42;0;29,0
27;12;2012;9;42;0;29,5
27;12;2012;10;42;0;30,5
27;12;2012;11;42;0;30,0
27;12;2012;12;42;0;29,5
27;12;2012;13;42;0;27,0
27;12;2012;14;42;0;25,5
27;12;2012;15;42;0;23,5
27;12;2012;16;42;0;22,0
27;12;2012;17;42;0;21,5
27;12;2012;18;42;0;22,5
27;12;2012;19;42;0;23,0
27;12;2012;20;42;0;24,0
27;12;2012;21;42;0;23,5
27;12;2012;22;42;0;24,0
27;12;2012;23;42;0;24,0
28;12;2012;0;42;0;24,5
28;12;2012;1;42;0;25,0
28;12;2012;2;42;0;24,5
28;12;2012;3;42;0;24,5
28;12;2012;4;42;0;25,0
28;12;2012;5;42;0;25,0
28;12;2012;6;42;0;25,0
28;12;2012;7;42;0;25,0
28;12;2012;8;42;0;25,5
28;12;2012;9;42;0;26,0
28;12;2012;10;42;0;27,5
28;12;2012;11;42;0;27,0
28;12;2012;12;42;0;27,0
28;12;2012;13;42;0;27,5
28;12;2012;14;42;0;28,0
28;12;2012;15;42;0;27,5
28;12;2012;16;42;0;28,0
28;12;2012;17;42;0;28,0
28;12;2012;18;42;0;27,5
28;12;2012;19;42;0;27,5
28;12;2012;20;42;0;27,5
28;12;2012;21;42;0;27,5
28;12;2012;22;42;0;27,5
28;12;2012;23;42;0;27,5
29;12;2012;0;42;0;27,5
29;12;2012;1;42;0;27,0
29;12;2012;2;42;0;27,0
29;12;2012;3;42;0;27,0
29;12;2012;4;42;0;27,5
29;12;2012;5;42;0;27,0
29;12;2012;6;42;0;27,5
29;12;2012;7;42;0;27,5
29;12;2012;8;42;0;28,0
29;12;2012;9;42;0;28,5
29;12;2012;10;42;0;29,0
29;12;2012;11;42;0;30,0
29;12;2012;12;42;0;29,5
29;12;2012;13;42;0;29,5
29;12;2012;14;42;0;29,5
29;12;2012;15;42;0;29,0
29;12;2012;16;42;0;29,0
29;12;2012;17;42;0;29,0
29;12;2012;18;42;0;28,5
29;12;2012;19;42;0;28,0
29;12;2012;20;42;0;28,0
29;12;2012;21;42;0;27,5
29;12;2012;22;42;0;27,5
29;12;2012;23;42;0;27,5
30;12;2012;0;42;0;27,5
30;12;2012;1;42;0;27,5
30;12;2012;2;42;0;27,5
30;12;2012;3;42;0;27,5
30;12;2012;4;42;0;27,5
30;12;2012;5;42;0;27,5
30;12;2012;6;42;0;27,5
30;12;2012;7;42;0;27,5
30;12;2012;8;42;0;27,5
30;12;2012;9;42;0;28,5
30;12;2012;10;42;0;28,5
30;12;2012;11;42;0;28,5
30;12;2012;12;42;0;28,5
30;12;2012;13;42;0;28,5
30;12;2012;14;42;0;28,5
30;12;2012;15;42;0;28,0
30;12;2012;16;42;0;28,0
30;12;2012;17;42;0;28,0
30;12;2012;18;42;0;28,0
30;12;2012;19;42;0;27,5
30;12;2012;20;42;0;27,5
30;12;2012;21;42;0;27,5
30;12;2012;22;42;0;27,0
30;12;2012;23;42;0;27,0
31;12;2012;0;42;0;27,0
31;12;2012;1;42;0;27,0
31;12;2012;2;42;0;27,0
31;12;2012;3;42;0;27,0
31;12;2012;4;42;0;26,5
31;12;2012;5;42;0;26,5
31;12;2012;6;42;0;26,5
31;12;2012;7;42;0;27,0
31;12;2012;8;42;0;27,5
31;12;2012;9;42;0;28,0
31;12;2012;10;42;0;28,5
31;12;2012;11;42;0;28,5
31;12;2012;12;42;0;30,0
31;12;2012;13;42;0;30,0
31;12;2012;14;42;0;30,0
31;12;2012;15;42;0;30,0
31;12;2012;16;42;0;30,0
31;12;2012;17;42;0;30,0
31;12;2012;18;42;0;29,5
31;12;2012;19;42;0;29,0
31;12;2012;20;42;0;29,0
31;12;2012;21;42;0;28,5
31;12;2012;22;42;0;28,5
31;12;2012;23;42;0;28,0
1;1;2013;0;42;0;28,0
1;1;2013;1;42;0;27,5
1;1;2013;2;42;0;27,5
1;1;2013;3;42;0;27,5
1;1;2013;4;42;0;27,5
1;1;2013;5;42;0;27,5
1;1;2013;6;42;0;27,5
1;1;2013;7;42;0;27,5
1;1;2013;8;42;0;27,5
1;1;2013;9;42;0;28,0
1;1;2013;10;42;0;28,5
1;1;2013;11;42;0;30,0
1;1;2013;12;42;0;31,5
1;1;2013;13;42;0;32,0
1;1;2013;14;42;0;32,0
1;1;2013;15;42;0;31,5
1;1;2013;16;42;0;30,5
1;1;2013;17;42;0;29,5
1;1;2013;18;42;0;29,5
1;1;2013;19;42;0;29,0
1;1;2013;20;42;0;29,0
1;1;2013;21;42;0;29,0
1;1;2013;22;42;0;28,5
1;1;2013;23;42;0;27,5
2;1;2013;0;42;0;27,0
2;1;2013;1;42;0;26,5
2;1;2013;2;42;0;27,5
2;1;2013;3;42;0;27,5
2;1;2013;4;42;0;27,5
2;1;2013;5;42;0;27,0
